timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-03T22:49:21,easyocr_tag_eval,f66ac158-300d-4e1f-9b04-ca3b94fa46f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.194190499954857,8.219154370071392e-08,2.573157227218462e-08,0.6757,0.005400000000000001,6.0,2.2323282219518056e-08,2.453887875017245e-09,1.978830550797284e-07,2.226602251742637e-07,0.0,United States,USA,virginia,,,macOS-14.6.1-arm64-arm-64bit,3.12.2,3.0.8,12,Apple M3 Pro,1,Apple M3 Pro,-77.4903,39.0469,18.0,machine,N,1.0,0.0
