timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-25T20:23:15,synthetic_tag_generation,a9cdc8ef-e460-41dd-827f-61fcfd2f52d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,133.37497645802796,0.00013192547818220528,9.891321572133223e-07,0.6555000000000001,0.42969999999999997,6.0,0.00017730286347243372,5.0763182200110915e-06,0.00017501228895853274,0.0003573914706509776,0.0,United States,USA,virginia,,,macOS-14.6.1-arm64-arm-64bit,3.12.2,3.0.8,12,Apple M3 Pro,1,Apple M3 Pro,-77.4903,39.0469,18.0,machine,N,1.0,0.0
