timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-11T17:38:16,TrOCR_Tag_FineTune,07f37211-92c7-461d-86ac-7c17bb6ccefe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.173148500034586,1.6181564956354232e-06,3.127991581190072e-07,2.5672,0.0019,6.0,1.3131764316596478e-06,1.919931219552786e-09,3.0685552083499113e-06,4.383651571229112e-06,0.0,United States,USA,virginia,,,macOS-14.6.1-arm64-arm-64bit,3.12.2,3.0.8,12,Apple M3 Pro,1,Apple M3 Pro,-77.4903,39.0469,18.0,machine,N,1.0,0.0
